HouseNumber,Street,StreetSuffix,City,State,Zip,StreetName,Address,StateName,Zip4,AddressType,RBDI,Active,Fips,County,ResultCode,MAK
10,Saronna,,Irvine,CA,92614,,10 Saronna,California,5320.0,Street,Residential,Yes,6059,orange                   ,AS01,1346056504
10,Satinwood,Way,Irvine,CA,92612,,10 Satinwood Way,California,2111.0,Street,Residential,Yes,6059,orange                   ,AS01,5666326911
10,Scripps Aisle,,Irvine,CA,92612,,10 Scripps Aisle,California,4112.0,Street,Residential,Yes,6059,orange                   ,AS01,1458687542
10,Seadrift,,Irvine,CA,92604,,10 Seadrift,California,4675.0,Street,Residential,Yes,6059,orange                   ,AS01,2866738937
10,Seawind,,Irvine,CA,92614,,10 Seawind,California,7065.0,Street,Residential,Yes,6059,orange                   ,AS01,9296294306
10,Segura,,Irvine,CA,92612,,10 Segura,California,1726.0,Street,Residential,Yes,6059,orange                   ,AS01,4731639891
10,Senisa,,Irvine,CA,92612,,10 Senisa,California,2112.0,Street,Residential,Yes,6059,orange                   ,AS01,8432095472
10,Sequoia Tree,Ln,Irvine,CA,92612,,10 Sequoia Tree Ln,California,2244.0,Street,Residential,Yes,6059,orange                   ,AS01,8591620284
10,Seton,Rd,Irvine,CA,92612,,10 Seton Rd,California,2131.0,Street,Residential,Yes,6059,orange                   ,AS01,1889830882
10,Sevenoaks,,Irvine,CA,92603,,10 Sevenoaks,California,3451.0,Street,Residential,Yes,6059,orange                   ,AS01,9588244684
10,Shade Tree,,Irvine,CA,92603,,10 Shade Tree,California,136.0,Street,Residential,Yes,6059,orange                   ,AS01,8293035197
10,Shadowleaf,,Irvine,CA,92614,,10 Shadowleaf,California,7583.0,Street,Residential,Yes,6059,orange                   ,AS01,5874837685
10,Shasta,,Irvine,CA,92612,,10 Shasta,California,2223.0,Street,Residential,Yes,6059,orange                   ,AS01,3809495751
10,Shooting Star,,Irvine,CA,92604,,10 Shooting Star,California,3361.0,Street,Residential,Yes,6059,orange                   ,AS01,1393560451
10,Shoreline,,Irvine,CA,92614,,10 Shoreline,California,7986.0,Street,Residential,Yes,6059,orange                   ,AS01,7902226134
10,Silhouette,,Irvine,CA,92603,,10 Silhouette,California,4257.0,Street,Residential,Yes,6059,orange                   ,AS01,9821832356
10,Silkberry,,Irvine,CA,92614,,10 Silkberry,California,7480.0,Street,Residential,Yes,6059,orange                   ,AS01,9083259317
10,Silkgrass,,Irvine,CA,92614,,10 Silkgrass,California,7082.0,Street,Residential,Yes,6059,orange                   ,AS01,1518051093
10,Silkleaf,,Irvine,CA,92614,,10 Silkleaf,California,5404.0,Street,Residential,Yes,6059,orange                   ,AS01,6522362100
10,Silver,Cres,Irvine,CA,92603,,10 Silver Cres,California,3606.0,Street,Residential,Yes,6059,orange                   ,AS01,5134340595
10,Silver,Crk,Irvine,CA,92603,,10 Silver Crk,California,3425.0,Street,Residential,Yes,6059,orange                   ,AS01,9285442327
10,Silver Fern,,Irvine,CA,92603,,10 Silver Fern,California,3707.0,Street,Residential,Yes,6059,orange                   ,AS01,2016812327
10,Silver Fir,,Irvine,CA,92604,,10 Silver Fir,California,4646.0,Street,Residential,Yes,6059,orange                   ,AS01,3202241764
10,Silverbreeze,,Irvine,CA,92614,,10 Silverbreeze,California,5414.0,Street,Residential,Yes,6059,orange                   ,AS01,2347633190
10,Silvermaple,,Irvine,CA,92618,,10 Silvermaple,California,4065.0,Street,Residential,Yes,6059,orange                   ,AS01,9710243383
10,Silverwood,,Irvine,CA,92604,,10 Silverwood,California,2845.0,Street,Residential,Yes,6059,orange                   ,AS01,2482992736
10,Singingwood,,Irvine,CA,92614,,10 Singingwood,California,7097.0,Street,Residential,Yes,6059,orange                   ,AS01,5938451692
10,Sirius,,Irvine,CA,92603,,10 Sirius,California,5714.0,Street,Residential,Yes,6059,orange                   ,AS01,8016407891
10,Skipper,,Irvine,CA,92604,,10 Skipper,California,1938.0,Street,Residential,Yes,6059,orange                   ,AS01,4622484224
10,Snapdragon,,Irvine,CA,92604,,10 Snapdragon,California,2844.0,Street,Residential,Yes,6059,orange                   ,AS01,1312678540
10,Snowapple,,Irvine,CA,92614,,10 Snowapple,California,7411.0,Street,Residential,Yes,6059,orange                   ,AS01,1349240619
10,Snowberry,,Irvine,CA,92604,,10 Snowberry,California,2843.0,Street,Residential,Yes,6059,orange                   ,AS01,2601493141
10,Soaring Hawk,,Irvine,CA,92614,,10 Soaring Hawk,California,7465.0,Street,Residential,Yes,6059,orange                   ,AS01,3485008379
10,Soho,,Irvine,CA,92612,,10 Soho,California,1083.0,Street,Residential,Yes,6059,orange                   ,AS01,4704722369
10,Solana,,Irvine,CA,92612,,10 Solana,California,2614.0,Street,Residential,Yes,6059,orange                   ,AS01,4285190100
10,Sonata,St,Irvine,CA,92618,,10 Sonata St,California,7022.0,Street,Residential,Yes,6059,orange                   ,AS01,5782553177
10,Sorrento,,Irvine,CA,92614,,10 Sorrento,California,5386.0,Street,Residential,Yes,6059,orange                   ,AS01,8627272990
10,Southbrook,,Irvine,CA,92604,,10 Southbrook,California,3738.0,Street,Residential,Yes,6059,orange                   ,AS01,5825174848
10,Southern Wood,,Irvine,CA,92603,,10 Southern Wood,California,3708.0,Street,Residential,Yes,6059,orange                   ,AS01,9982221939
10,Southsand,,Irvine,CA,92614,,10 Southsand,California,7413.0,Street,Residential,Yes,6059,orange                   ,AS01,3014447673
10,Southwind,,Irvine,CA,92614,,10 Southwind,California,7094.0,Street,Residential,Yes,6059,orange                   ,AS01,7814767104
10,Sovente,,Irvine,CA,92606,,10 Sovente,California,831.0,Street,Residential,Yes,6059,orange                   ,"AS01,AS16",2964465831
10,Sparrowhawk,,Irvine,CA,92604,,10 Sparrowhawk,California,3226.0,Street,Residential,Yes,6059,orange                   ,AS01,5516903161
10,Sparta,,Irvine,CA,92614,,10 Sparta,California,236.0,Street,Residential,Yes,6059,orange                   ,AS01,3824348932
10,Spicewood,Way,Irvine,CA,92612,,10 Spicewood Way,California,2721.0,Street,Residential,Yes,6059,orange                   ,AS01,9033780217
10,Spoonbill,,Irvine,CA,92604,,10 Spoonbill,California,4522.0,Street,Residential,Yes,6059,orange                   ,AS01,7667616682
10,Spring Buck,,Irvine,CA,92614,,10 Spring Buck,California,7415.0,Street,Residential,Yes,6059,orange                   ,AS01,2399395112
10,Springfield,,Irvine,CA,92604,,10 Springfield,California,1939.0,Street,Residential,Yes,6059,orange                   ,AS01,2886491038
10,Springflower,,Irvine,CA,92614,,10 Springflower,California,7587.0,Street,Residential,Yes,6059,orange                   ,AS01,2106369370
10,Springwood,,Irvine,CA,92604,,10 Springwood,California,4602.0,Street,Residential,Yes,6059,orange                   ,AS01,2763327980
10,Staghorn,,Irvine,CA,92618,,10 Staghorn,California,4077.0,Street,Residential,Yes,6059,orange                   ,AS01,5341501015
10,Stanford,Ct,Irvine,CA,92612,,10 Stanford Ct,California,1628.0,Street,Residential,Yes,6059,orange                   ,AS01,5194599452
10,Star Thistle,,Irvine,CA,92604,,10 Star Thistle,California,2828.0,Street,Residential,Yes,6059,orange                   ,AS01,2047706766
10,Stardust,,Irvine,CA,92603,,10 Stardust,California,3748.0,Street,Residential,Yes,6059,orange                   ,AS01,3119619879
10,Starfall,,Irvine,CA,92603,,10 Starfall,California,3749.0,Street,Residential,Yes,6059,orange                   ,AS01,9261670347
10,Starflower,,Irvine,CA,92604,,10 Starflower,California,4561.0,Street,Residential,Yes,6059,orange                   ,AS01,2679695429
10,Starlight,,Irvine,CA,92603,,10 Starlight,California,3722.0,Street,Residential,Yes,6059,orange                   ,AS01,6556387341
10,Starshine,,Irvine,CA,92603,,10 Starshine,California,3784.0,Street,Residential,Yes,6059,orange                   ,AS01,1501750133
10,Stillwater,,Irvine,CA,92603,,10 Stillwater,California,3426.0,Street,Residential,Yes,6059,orange                   ,AS01,9632964346
10,Stonepine,,Irvine,CA,92604,,10 Stonepine,California,3164.0,Street,Residential,Yes,6059,orange                   ,AS01,4286308254
10,Stonewood,,Irvine,CA,92604,,10 Stonewood,California,3245.0,Street,Residential,Yes,6059,orange                   ,AS01,9573601879
10,Sugar,Pnes,Irvine,CA,92604,,10 Sugar Pnes,California,4669.0,Street,Residential,Yes,6059,orange                   ,AS01,9106510519
10,Summer Breeze,,Irvine,CA,92603,,10 Summer Breeze,California,3752.0,Street,Residential,Yes,6059,orange                   ,AS01,1215226145
10,Summerfield,,Irvine,CA,92614,,10 Summerfield,California,7532.0,Street,Residential,Yes,6059,orange                   ,AS01,9412087704
10,Summerstone,,Irvine,CA,92614,,10 Summerstone,California,5420.0,Street,Residential,Yes,6059,orange                   ,AS01,6741653204
10,Summerwind,,Irvine,CA,92614,,10 Summerwind,California,5440.0,Street,Residential,Yes,6059,orange                   ,AS01,8383787106
10,Sunburst,,Irvine,CA,92603,,10 Sunburst,California,3607.0,Street,Residential,Yes,6059,orange                   ,AS01,8435222581
10,Suncreek,,Irvine,CA,92604,,10 Suncreek,California,4620.0,Street,Residential,Yes,6059,orange                   ,AS01,2882815443
10,Sundown,Pass,Irvine,CA,92604,,10 Sundown Pass,California,2829.0,Street,Residential,Yes,6059,orange                   ,AS01,2217628398
10,Sunfish,,Irvine,CA,92604,,10 Sunfish,California,3327.0,Street,Residential,Yes,6059,orange                   ,AS01,8661618014
10,Sunflower,,Irvine,CA,92604,,10 Sunflower,California,2838.0,Street,Residential,Yes,6059,orange                   ,AS01,9861845699
10,Sunlight,,Irvine,CA,92603,,10 Sunlight,California,3724.0,Street,Residential,Yes,6059,orange                   ,AS01,9627849941
10,Sunpeak,,Irvine,CA,92603,,10 Sunpeak,California,5702.0,Street,Residential,Yes,6059,orange                   ,AS01,2573788965
10,Sunrise,,Irvine,CA,92603,,10 Sunrise,California,3720.0,Street,Residential,Yes,6059,orange                   ,AS01,7862097631
10,Sunriver,,Irvine,CA,92614,,10 Sunriver,California,5402.0,Street,Residential,Yes,6059,orange                   ,AS01,2647603686
10,Sunset,Riv,Irvine,CA,92604,,10 Sunset Riv,California,3024.0,Street,Residential,Yes,6059,orange                   ,AS01,9172702031
10,Sunshine,,Irvine,CA,92603,,10 Sunshine,California,3755.0,Street,Residential,Yes,6059,orange                   ,AS01,8398980330
10,Sunstream,,Irvine,CA,92603,,10 Sunstream,California,3788.0,Street,Residential,Yes,6059,orange                   ,AS01,8028559587
10,Sunup,,Irvine,CA,92603,,10 Sunup,California,3758.0,Street,Residential,Yes,6059,orange                   ,AS01,5351794386
10,Sutton,,Irvine,CA,92618,,10 Sutton,California,4050.0,Street,Residential,Yes,6059,orange                   ,AS01,4853365827
10,Swallowtail,,Irvine,CA,92604,,10 Swallowtail,California,1941.0,Street,Residential,Yes,6059,orange                   ,AS01,7174006105
10,Sweet Clover,,Irvine,CA,92604,,10 Sweet Clover,California,2810.0,Street,Residential,Yes,6059,orange                   ,AS01,7816845407
10,Sweet Pea,,Irvine,CA,92618,,10 Sweet Pea,California,4081.0,Street,Residential,Yes,6059,orange                   ,AS01,2415683305
10,Sweet Rain,,Irvine,CA,92614,,10 Sweet Rain,California,7417.0,Street,Residential,Yes,6059,orange                   ,AS01,6135982016
10,Sweetwater,,Irvine,CA,92603,,10 Sweetwater,California,3427.0,Street,Residential,Yes,6059,orange                   ,AS01,8950584783
10,Sycamore,Crk,Irvine,CA,92603,,10 Sycamore Crk,California,3429.0,Street,Residential,Yes,6059,orange                   ,AS01,4027856912
10,Tahoe,,Irvine,CA,92612,,10 Tahoe,California,2224.0,Street,Residential,Yes,6059,orange                   ,AS01,4022628911
10,Tall Oak,,Irvine,CA,92603,,10 Tall Oak,California,4214.0,Street,Residential,Yes,6059,orange                   ,AS01,8947082320
10,Tangerine,,Irvine,CA,92618,,10 Tangerine,California,4569.0,Street,Residential,Yes,6059,orange                   ,AS01,4455662271
10,Tanglewood,Dr,Irvine,CA,92604,,10 Tanglewood Dr,California,4533.0,Street,Residential,Yes,6059,orange                   ,AS01,4481126561
10,Teakwood,,Irvine,CA,92612,,10 Teakwood,California,2807.0,Street,Residential,Yes,6059,orange                   ,AS01,6221882605
10,Teal,,Irvine,CA,92604,,10 Teal,California,4526.0,Street,Residential,Yes,6059,orange                   ,AS01,4499059150
10,Teardrop,,Irvine,CA,92603,,10 Teardrop,California,668.0,Street,Residential,Yes,6059,orange                   ,AS01,4173947647
10,Tennessee,,Irvine,CA,92606,,10 Tennessee,California,1751.0,Street,Residential,Yes,6059,orange                   ,AS01,3193723519
10,Terraza,,Irvine,CA,92614,,10 Terraza,California,8110.0,Street,Residential,Yes,6059,orange                   ,AS01,2081255755
10,Texas,,Irvine,CA,92606,,10 Texas,California,1779.0,Street,Residential,Yes,6059,orange                   ,AS01,3661245032
10,Thicket,,Irvine,CA,92614,,10 Thicket,California,5474.0,Street,Residential,Yes,6059,orange                   ,AS01,2539054637
10,Thunder,Trl,Irvine,CA,92614,,10 Thunder Trl,California,7419.0,Street,Residential,Yes,6059,orange                   ,AS01,2112049862
10,Tidewater,,Irvine,CA,92614,,10 Tidewater,California,7447.0,Street,Residential,Yes,6059,orange                   ,AS01,2355309611
10,Tiger,,Irvine,CA,92604,,10 Tiger,California,1942.0,Street,Residential,Yes,6059,orange                   ,AS01,9327485726
10,Timbergate,,Irvine,CA,92614,,10 Timbergate,California,7068.0,Street,Residential,Yes,6059,orange                   ,AS01,9492344294
10,Timberline,,Irvine,CA,92604,,10 Timberline,California,3069.0,Street,Residential,Yes,6059,orange                   ,AS01,4233611794
10,Topeka,,Irvine,CA,92604,,10 Topeka,California,2556.0,Street,Residential,Yes,6059,orange                   ,AS01,5880593336
10,Torrigiani Aisle,,Irvine,CA,92606,,10 Torrigiani Aisle,California,8370.0,Street,Residential,Yes,6059,orange                   ,AS01,2387933774
10,Tortoise Shell,,Irvine,CA,92604,,10 Tortoise Shell,California,1943.0,Street,Residential,Yes,6059,orange                   ,AS01,1842770223
10,Tortuga,,Irvine,CA,92606,,10 Tortuga,California,882.0,Street,Residential,Yes,6059,orange                   ,AS01,9243710504
11,Acacia Tree,Ln,Irvine,CA,92612,,11 Acacia Tree Ln,California,2201.0,Street,Residential,Yes,6059,orange                   ,AS01,6019408791
11,Acropolis Aisle,,Irvine,CA,92614,,11 Acropolis Aisle,California,275.0,Street,Residential,Yes,6059,orange                   ,AS01,5882957256
11,Adelante,,Irvine,CA,92614,,11 Adelante,California,5349.0,Street,Residential,Yes,6059,orange                   ,AS01,5610145167
11,Admiral,,Irvine,CA,92604,,11 Admiral,California,1902.0,Street,Residential,Yes,6059,orange                   ,AS01,2322944097
11,Agate,,Irvine,CA,92614,,11 Agate,California,7445.0,Street,Residential,Yes,6059,orange                   ,AS01,7769272630
11,Aguilar,,Irvine,CA,92614,,11 Aguilar,California,7303.0,Street,Residential,Yes,6059,orange                   ,AS01,5899196872
11,Alabaster,,Irvine,CA,92614,,11 Alabaster,California,5477.0,Street,Residential,Yes,6059,orange                   ,AS01,9672289893
11,Alaris Aisle,,Irvine,CA,92614,,11 Alaris Aisle,California,268.0,Street,Residential,Yes,6059,orange                   ,AS01,1893198329
11,Alaska,,Irvine,CA,92606,,11 Alaska,California,1766.0,Street,Residential,Yes,6059,orange                   ,AS01,9871903741
11,Albany,,Irvine,CA,92604,,11 Albany,California,1903.0,Street,Residential,Yes,6059,orange                   ,AS01,8879101535
11,Alcoba,,Irvine,CA,92614,,11 Alcoba,California,8423.0,Street,Residential,Yes,6059,orange                   ,AS01,3031134006
11,Alderbrook,,Irvine,CA,92604,,11 Alderbrook,California,3640.0,Street,Residential,Yes,6059,orange                   ,AS01,7332345053
11,Aldergrove,,Irvine,CA,92604,,11 Aldergrove,California,3369.0,Street,Residential,Yes,6059,orange                   ,AS01,2920279509
11,Alejo,,Irvine,CA,92612,,11 Alejo,California,2913.0,Street,Residential,Yes,6059,orange                   ,AS01,4091587208
11,Alevera,St,Irvine,CA,92618,,11 Alevera St,California,7018.0,Street,Residential,Yes,6059,orange                   ,AS01,8039901630
11,Alexandria,,Irvine,CA,92614,,11 Alexandria,California,205.0,Street,Residential,Yes,6059,orange                   ,AS01,3047431624
11,Alicante Aisle,,Irvine,CA,92614,,11 Alicante Aisle,California,5926.0,Street,Residential,Yes,6059,orange                   ,AS01,9156091832
11,Almador,,Irvine,CA,92614,,11 Almador,California,8400.0,Street,Residential,Yes,6059,orange                   ,AS01,5528793782
11,Almeria,,Irvine,CA,92614,,11 Almeria,California,5348.0,Street,Residential,Yes,6059,orange                   ,AS01,4162670463
11,Almond Tree,Ln,Irvine,CA,92612,,11 Almond Tree Ln,California,2230.0,Street,Residential,Yes,6059,orange                   ,AS01,8262079936
11,Altezza,,Irvine,CA,92606,,11 Altezza,California,8917.0,Street,Residential,Yes,6059,orange                   ,AS01,3468583803
11,Andalucia,,Irvine,CA,92614,,11 Andalucia,California,5394.0,Street,Residential,Yes,6059,orange                   ,AS01,6352294743
11,Angell,St,Irvine,CA,92612,,11 Angell St,California,2129.0,Street,Residential,Yes,6059,orange                   ,AS01,7860083852
11,Anzio,,Irvine,CA,92614,,11 Anzio,California,7309.0,Street,Residential,Yes,6059,orange                   ,AS01,7200842885
11,Aprilla,,Irvine,CA,92614,,11 Aprilla,California,230.0,Street,Residential,Yes,6059,orange                   ,AS01,4687514968
